1,0,0.2814566794681511
1,-1,0.
1,-2,-0.01733200883017457
1,-3,-0.017534450335465076
1,-4,-0.014960083244363691
1,-5,-0.012422951336057121
1,-6,-0.010410236144089383
1,-7,-0.008886445378326911
1,-8,-0.007730606548446619
1,-9,-0.006837124656991015
1,-10,-0.00612998374676503
1,-11,-0.005557350994516031
1,-12,-0.005084134257079882
1,-13,-0.0046862535947393745
1,-14,-0.004346811865810898

2,0,0.11528374483157457
2,-1,0.005073770891207312
2,-2,0.
2,-3,-0.005933412695600911
2,-4,-0.011032295506584956
2,-5,-0.013531999033024522
2,-6,-0.013830665773574552
2,-7,-0.01289413572371089
2,-8,-0.011489822898851074
2,-9,-0.010053563144557052
2,-10,-0.008774765926294129
2,-11,-0.007704589403995928
2,-12,-0.006831543574084043
2,-13,-0.006123088657388081
2,-14,-0.00554473061680567

3,0,0.059441331587982475
3,-1,0.012270853258342073
3,-2,0.006008102512838757
3,-3,0.
3,-4,-0.001498736613243042
3,-5,-0.0023298466069560883
3,-6,-0.0042226203100418505
3,-7,-0.0066658495736883734
3,-8,-0.008727856995895763
3,-9,-0.009920304753811471
3,-10,-0.010233387694837642
3,-11,-0.009902714260322002
3,-12,-0.009207495955409333
3,-13,-0.00836995841176129
3,-14,-0.007531150002828487

4,0,0.03586355822837076
4,-1,0.021747585801454434
4,-2,0.006310199055083312
4,-3,0.0013045697408518796
4,-4,0.
4,-5,-0.0017763370409063632
4,-6,-0.0027465530172968104
4,-7,-0.002607845958481093
4,-8,-0.0023341222932464585
4,-9,-0.002725676094165155
4,-10,-0.0038537214906332706
4,-11,-0.00531666198366998
4,-12,-0.006651819394980617
4,-13,-0.007569157087044097
4,-14,-0.00798852247168592

5,0,0.02430781920731838
5,-1,0.02565282668600763
5,-2,0.004447122013423575
5,-3,0.0034193513880629287
5,-4,0.0016958492579776455
5,-5,0.
5,-6,-0.00060237714268093
5,-7,-0.0013705902138295139
5,-8,-0.0024533861056933418
5,-9,-0.003121194012872879
5,-10,-0.003048748409010541
5,-11,-0.002586248225948759
5,-12,-0.0022962560910178642
5,-13,-0.0025143633755353185
5,-14,-0.0032337999368286024

6,0,0.01793058162236882
6,-1,0.024771059786687318
6,-2,0.00535365664148986
6,-3,0.005538026365066142
6,-4,0.001909625221506477
6,-5,0.0006210993306624713
6,-6,0.
6,-7,-0.0007954114990524299
6,-8,-0.001098794891462221
6,-9,-0.001095629061225705
