9,-4,0.008419862432115212
9,-5,0.011719825678869271
9,-6,0.005503614141673612
9,-7,0.0018538209478823407
9,-8,0.0012244225197983124
9,-9,0.
9,-10,-0.0005169204277316741
9,-11,-0.0019656793004036903
9,-12,-0.004146239874235263
9,-13,-0.004964025415889537
9,-14,-0.004475469010994612

10,0,0.001068115234367121
10,-1,0.0015111538009918225
10,-2,0.00220177941631826
10,-3,0.0033672456395967827
10,-4,0.005575916330694863
10,-5,0.009255963813946598
10,-6,0.009589686373714486
10,-7,0.0026635421813989936
10,-8,0.0022934775525932523
10,-9,0.000634128784468597
10,-10,0.
10,-11,-0.0005483817426765475
10,-12,-0.001065018693913402
10,-13,-0.0029334535873792584
10,-14,-0.0044417768430361215

11,0,0.0009399414062498096
11,-1,0.00128207309958306
11,-2,0.0017876187614693758
11,-3,0.00257773110037217
11,-4,0.003933674361016999
11,-5,0.0064455362595824475
11,-6,0.009385123951080097
11,-7,0.0067344812637259175
11,-8,0.00156328686806862
11,-9,0.0022258286421290045
11,-10,0.0004328996687278005
11,-11,0.
11,-12,-0.0006782577471867837
11,-13,-0.0007097444609950981
11,-14,-0.0018123052879668818

12,0,0.0008389559659090979
12,-1,0.0011110660521478108
12,-2,0.0014967429208582177
12,-3,0.0020668314219935645
12,-4,0.0029664758170969254
12,-5,0.004540417174698527
12,-6,0.007188842161602261
12,-7,0.008610647200713924
12,-8,0.00402486995300206
12,-9,0.0016387704279781916
12,-10,0.0016585996971068687
12,-11,0.000500766755863418
12,-12,0.
12,-13,-0.0007011535520879081
12,-14,-0.0007548243609587793

13,0,0.0007573908025568056
13,-1,0.0009789432479463717
13,-2,0.0012826279342639498
13,-3,0.0017128317180680297
13,-4,0.0023515311075245115
13,-5,0.00337807015616575
13,-6,0.00517732488659494
13,-7,0.007606354068474473
13,-8,0.007013082635305796
13,-9,0.002176703900225836
13,-10,0.0020302715084784995
13,-11,0.0010018827836545366
13,-12,0.0006005123205021826
13,-13,0.
13,-14,-0.0005739976007580445

14,0,0.0006901667668268953
14,-1,0.0008740322931687904
14,-2,0.001119217434870961
14,-3,0.0014550109049635677
14,-4,0.0019315602125757863
14,-5,0.0026465121687810644
14,-6,0.0038230439612569624
14,-7,0.005789472075977588
14,-8,0.0074894161370816096
14,-9,0.004984944439962256
14,-10,0.0014296842184778552
14,-11,0.002108207404333574
14,-12,0.00062005390504477
14,-13,0.000577928331161082
14,-14,0.

