0,0.35
1,0.406853
2,0.440457
3,0.464365
4,0.48293
5,0.498106
6,0.510942
7,0.522063
8,0.531874
9,0.54065
10,0.548591
11,0.55584
12,0.562508
13,0.568683
14,0.574431
15,0.579809
16,0.58486
17,0.589623
18,0.594128
19,0.598402
20,0.602468
21,0.606344
22,0.610048
23,0.613595
24,0.616996
25,0.620265
26,0.623409
27,0.62644
28,0.629364
29,0.632189
30,0.634922
31,0.637567
32,0.640131
33,0.642619
34,0.645035
35,0.647382
36,0.649665
37,0.651888
38,0.654052
39,0.656162
40,0.65822
41,0.660228
42,0.662189
43,0.664104
44,0.665977
45,0.667809
46,0.669601
47,0.671355
48,0.673073
49,0.674757
50,0.676407
51,0.678025
52,0.679613
53,0.68117
54,0.682699
55,0.684201
56,0.685676
57,0.687125
58,0.68855
59,0.68995
60,0.691328
61,0.692683
62,0.694016
63,0.695328
64,0.69662
65,0.697893
66,0.699146
67,0.70038
68,0.701597
69,0.702796
70,0.703978
71,0.705144
72,0.706293
73,0.707427
74,0.708545
75,0.709649
76,0.710738
77,0.711814
78,0.712875
79,0.713924
80,0.714959
81,0.715981
82,0.716991
83,0.717989
84,0.718976
85,0.71995
86,0.720914
87,0.721866
88,0.722808
89,0.723739
90,0.72466
91,0.72557
92,0.726471
93,0.727363
94,0.728244
95,0.729117
96,0.729981
97,0.730835
98,0.731681
99,0.732519
100,0.733348
101,0.734169
102,0.734982
103,0.735787
104,0.736585
105,0.737375
106,0.738157
107,0.738932
108,0.7397
109,0.740461
110,0.741215
111,0.741963
112,0.742704
113,0.743438
114,0.744166
115,0.744887
116,0.745602
117,0.746312
118,0.747015
119,0.747712
120,0.748404
121,0.74909
122,0.74977
123,0.750445
124,0.751114
125,0.751778
126,0.752437
127,0.75309
128,0.753739
129,0.754382
130,0.755021
131,0.755655
132,0.756284
133,0.756908
134,0.757527
135,0.758142
136,0.758753
137,0.759359
138,0.759961
139,0.760558
140,0.761151
141,0.76174
142,0.762325
143,0.762906
144,0.763482
145,0.764055
146,0.764624
147,0.765189
148,0.76575
149,0.766307
150,0.766861
151,0.767411
152,0.767958
153,0.768501
154,0.76904
155,0.769576
156,0.770108
157,0.770637
158,0.771163
159,0.771686
160,0.772205
161,0.772721
162,0.773234
163,0.773743
164,0.77425
165,0.774754
166,0.775254
167,0.775752
168,0.776246
169,0.776738
170,0.777226
171,0.777712
172,0.778195
173,0.778676
174,0.779153
175,0.779628
176,0.7801
177,0.78057
178,0.781037
179,0.781501
180,0.781963
181,0.782422
182,0.782878
183,0.783332
184,0.783784
185,0.784233
186,0.78468
187,0.785125
188,0.785567
189,0.786007
190,0.786444
191,0.786879
192,0.787312
193,0.787743
194,0.788171
195,0.788597
196,0.789021
197,0.789443
198,0.789863
199,0.790281
200,0.790697
201,0.79111
202,0.791522
203,0.791931
204,0.792339
205,0.792744
206,0.793148
207,0.793549
208,0.793949
209,0.794347
210,0.794743
211,0.795137
212,0.795529
213,0.795919
214,0.796308
215,0.796694
216,0.797079
217,0.797462
218,0.797844
219,0.798223
220,0.798601
221,0.798978
222,0.799352
223,0.799725
224,0.800096
225,0.800466
226,0.800834
227,0.8012
228,0.801565
229,0.801928
230,0.802289
231,0.802649
232,0.803008
233,0.803365
234,0.80372
235,0.804074
236,0.804426
237,0.804777
238,0.805126
239,0.805474
240,0.805821
241,0.806166
242,0.80651
243,0.806852
244,0.807193
245,0.807532
246,0.80787
247,0.808207
248,0.808542
249,0.808876
250,0.809209
251,0.80954
252,0.80987
253,0.810199
254,0.810526
255,0.810853
256,0.811177
257,0.811501
258,0.811824
259,0.812145
260,0.812465
261,0.812783
262,0.813101
263,0.813417
264,0.813732
265,0.814046
266,0.814359
267,0.81467
268,0.81498
269,0.81529
270,0.815598
271,0.815905
272,0.81621
273,0.816515
274,0.816819
275,0.817121
276,0.817423
277,0.817723
278,0.818022
279,0.81832
280,0.818617
281,0.818913
282,0.819208
283,0.819502
284,0.819795
285,0.820087
286,0.820378
287,0.820668
288,0.820957
289,0.821245
290,0.821531
291,0.821817
292,0.822102
293,0.822386
294,0.822669
295,0.822951
296,0.823232
297,0.823512
298,0.823791
299,0.82407
300,0.824347
