-3.141592653589793,-0.2,0.2,-0.2,0.2,-0.2,0.2,-0.2,0.2
-3.141592653589793,-0.10000000000000002,0.10000000000000002,-0.15000000000000002,0.050000000000000024,-0.2,2.7755575615628914e-17,-0.25,-0.049999999999999975
-3.041592653589793,-0.0995004165278026,0.0995004165278026,-0.14925062479170387,0.04975020826390132,-0.19900083305560518,4.163336342344337e-17,-0.24875104131950643,-0.04975020826390124
-2.941592653589793,-0.09800665778412417,0.09800665778412417,-0.14700998667618626,0.04900332889206209,-0.1960133155682483,1.3877787807814457e-17,-0.2450166444603104,-0.04900332889206206
-2.8415926535897933,-0.09553364891256062,0.09553364891256062,-0.1433004733688409,0.047766824456280325,-0.19106729782512122,2.7755575615628914e-17,-0.2388341222814015,-0.04776682445628026
-2.741592653589793,-0.09210609940028852,0.09210609940028852,-0.13815914910043278,0.04605304970014427,-0.18421219880057704,1.3877787807814457e-17,-0.23026524850072128,-0.04605304970014423
-2.641592653589793,-0.08775825618903726,0.08775825618903726,-0.1316373842835559,0.04387912809451864,-0.17551651237807453,1.3877787807814457e-17,-0.21939564047259316,-0.04387912809451863
-2.541592653589793,-0.08253356149096784,0.08253356149096784,-0.12380034223645175,0.041266780745483934,-0.16506712298193565,2.7755575615628914e-17,-0.20633390372741955,-0.041266780745483886
-2.441592653589793,-0.07648421872844882,0.07648421872844882,-0.11472632809267323,0.03824210936422441,-0.15296843745689764,0.,-0.19121054682112204,-0.03824210936422441
-2.3415926535897933,-0.06967067093471656,0.06967067093471656,-0.10450600640207483,0.034835335467358286,-0.1393413418694331,1.3877787807814457e-17,-0.17417667733679137,-0.03483533546735826
-2.241592653589793,-0.062160996827066446,0.062160996827066446,-0.09324149524059966,0.03108049841353323,-0.12432199365413288,1.3877787807814457e-17,-0.1554024920676661,-0.031080498413533213
-2.141592653589793,-0.05403023058681395,0.05403023058681395,-0.08104534588022093,0.027015115293406968,-0.10806046117362791,-1.3877787807814457e-17,-0.13507557646703489,-0.027015115293406992
-2.041592653589793,-0.04535961214255776,0.04535961214255776,-0.06803941821383662,0.0226798060712789,-0.09071922428511547,4.163336342344337e-17,-0.11339903035639434,-0.02267980607127882
-1.941592653589793,-0.03623577544766735,0.03623577544766735,-0.05435366317150102,0.01811788772383369,-0.07247155089533468,2.7755575615628914e-17,-0.09058943861916835,-0.018117887723833638
-1.841592653589793,-0.026749882862458767,0.026749882862458767,-0.040124824293688126,0.013374941431229406,-0.05349976572491749,4.5102810375396984e-17,-0.06687470715614685,-0.013374941431229317
-1.741592653589793,-0.016996714290024036,0.016996714290024036,-0.02549507143503607,0.008498357145012002,-0.0339934285800481,-3.122502256758253e-17,-0.04249178572506014,-0.008498357145012066
-1.6415926535897931,-0.007073720166770365,0.007073720166770365,-0.010610580250155504,0.0035368600833852264,-0.014147440333540644,8.760353553682876e-17,-0.017684300416925782,-0.0035368600833850516
-1.541592653589793,-0.002919952230129104,0.002919952230129104,-0.0014599761150646574,0.004379928345193551,-2.1076890233118206e-16,0.0058399044602579974,0.001459976115064236,0.007299880575322444
-1.441592653589793,-0.012884449429552573,0.012884449429552573,-0.006442224714776326,0.019326674144328822,-7.806255641895632e-17,0.02576889885910507,0.006442224714776172,0.03221112357388132
-1.341592653589793,-0.02272020946930862,0.02272020946930862,-0.011360104734654262,0.03408031420396298,9.71445146547012e-17,0.04544041893861734,0.011360104734654462,0.05680052367327171
-1.241592653589793,-0.032328956686350385,0.032328956686350385,-0.016164478343175203,0.048493435029525564,-2.0816681711721685e-17,0.06465791337270074,0.016164478343175165,0.08082239171587594
-1.1415926535897931,-0.041614683654714324,0.041614683654714324,-0.0208073418273572,0.062422025482071444,-7.632783294297951e-17,0.08322936730942856,0.02080734182735705,0.1040367091367857
-1.041592653589793,-0.050484610459985826,0.050484610459985826,-0.025242305229992944,0.0757269156899787,-6.245004513516506e-17,0.1009692209199716,0.025242305229992823,0.12621152614996448
-0.9415926535897929,-0.05885011172553465,0.05885011172553465,-0.029425055862767356,0.08827516758830195,-6.245004513516506e-17,0.11770022345106923,0.02942505586276723,0.14712527931383654
-0.8415926535897928,-0.06662760212798248,0.06662760212798248,-0.03331380106399126,0.0999414031919737,-4.163336342344337e-17,0.13325520425596493,0.03331380106399118,0.16656900531995614
-0.7415926535897928,-0.07373937155412462,0.07373937155412462,-0.03686968577706233,0.11060905733118691,-4.163336342344337e-17,0.1474787431082492,0.03686968577706225,0.1843484288853115
-0.6415926535897931,-0.08011436155469334,0.08011436155469334,-0.04005718077734666,0.12017154233204003,2.7755575615628914e-17,0.1602287231093867,0.040057180777346726,0.2002859038867334
-0.541592653589793,-0.08568887533689473,0.08568887533689473,-0.04284443766844737,0.1285333130053421,-1.3877787807814457e-17,0.17137775067378946,0.042844437668447366,0.21422218834223683
-0.44159265358979294,-0.09040721420170614,0.09040721420170614,-0.045203607100853076,0.1356108213025592,-1.3877787807814457e-17,0.18081442840341228,0.045203607100853055,0.22601803550426533
-0.34159265358979285,-0.09422223406686585,0.09422223406686585,-0.04711111703343294,0.14133335110029877,-2.7755575615628914e-17,0.18844446813373167,0.04711111703343289,0.23555558516716457
-0.24159265358979276,-0.09709581651495912,0.09709581651495912,-0.04854790825747959,0.14564372477243864,-5.551115123125783e-17,0.19419163302991818,0.04854790825747947,0.24273954128739772
-0.14159265358979312,-0.09899924966004453,0.09899924966004453,-0.04949962483002226,0.1484988744900668,1.3877787807814457e-17,0.19799849932008906,0.04949962483002229,0.24749812415011135
