tz,2, 3, 4
1.01,-0.028807176094944043,-0.016555122420593926,-0.011690739253289895
1.0238952923732352,-0.0275196428778805,-0.015864392475557376,-0.01121200824846652
1.037981752221854,-0.026300139038906212,-0.015204457246354053,-0.010753575482298716
1.0522620095735427,-0.02514392272409735,-0.014573740860879508,-0.010314510135004534
1.0667387306391587,-0.024046705000104612,-0.013970768246040682,-0.00989393093763477
1.0814146183105298,-0.023004593639481402,-0.013394156777867428,-0.009491002891897998
1.0962924126650995,-0.022014045396443305,-0.012842608794943755,-0.009104934262789327
1.1113748914775161,-0.021071825276675754,-0.012314904869469984,-0.00873497381753352
1.1266648707382612,-0.02017497160455098,-0.011809897745182402,-0.008380408286147445
1.142165205179411,-0.019320765923827976,-0.01132650686387296,-0.008040560022016141
1.1578787888076327,-0.01850670695012764,-0.010863713412692586,-0.007714784843606562
1.1738085554445132,-0.01773048793744962,-0.010420555833243736,-0.007402470040171791
1.1899574792743213,-0.016989976935129242,-0.009996125741287734,-0.007103032526199662
1.206328575399306,-0.016283199503254117,-0.009589564212272583,-0.006815917131216001
1.2229249004026344,-0.015608323527995682,-0.009200058393489044,-0.006540595012873837
1.2397495529190738,-0.014963645837943643,-0.008826838408523524,-0.006276562182172735
1.2568056742135274,-0.014347580371060778,-0.008469174523749082,-0.006023338131490585
1.2740964487675253,-0.013758647681542197,-0.00812637455023664,-0.005780464556260703
1.291625104873788,-0.013195465608495896,-0.007797781457532793,-0.005547504162704248
1.309394915238968,-0.0126567409554324,-0.007482771178458358,-0.005324039554435653
1.3274091975946836,-0.012141262051850843,-0.0071807505865041504,-0.005109672191413936
1.3456713153169602,-0.01164789208697524,-0.006891155629342699,-0.004904021415518975
1.364184678054193,-0.011175563121318358,-0.006613449603878677,-0.004706723537574772
1.3829527423637482,-0.010723270694859476,-0.006347121559750424,-0.004517430980871456
1.4019790123573237,-0.01029006896177663,-0.006091684819684667,-0.004335811476979319
1.4212670403551895,-0.0098750662910208,-0.005846675606221062,-0.00416154730994972
1.4408204275494252,-0.009477421280048498,-0.005611651765474401,-0.003994334605195375
1.4606428246762853,-0.009096339135784268,-0.005386191579559586,-0.0038338826598499354
1.480737932697815,-0.008731068382741368,-0.005169892660078147,-0.0036799133116786273
1.5011095034928406,-0.008380897863223678,-0.004962370915910355,-0.0035321603436868146
1.521761340557469,-0.008045153998789259,-0.004763259589118489,-0.0033903689220771624
1.5426972997152237,-0.007723198285918963,-0.00457220835350295,-0.0032542950651410496
1.56392128983695,-0.007414425001996107,-0.004388882470707123,-0.0031237051410943836
1.5854372735706244,-0.0071182591004916584,-0.004212961999354718,-0.002998375392798694
1.6072492680812072,-0.006834154276704564,-0.004044141053166091,-0.002878091487833849
1.629361345800669,-0.006561591187448063,-0.003882127104179671,-0.0027626480919816024
1.6517776351883402,-0.006300075809985858,-0.0037266403277986734,-0.0026518484648886884
1.6745023215017194,-0.006049137927086216,-0.0035774129865104726,-0.0025455040763653694
1.697539647577885,-0.005808329726501818,-0.003434188849417548,-0.002443434242133488
1.7208939146256603,-0.005577224504397189,-0.0032967226450847237,-0.0023454657777582794
1.7445694830286749,-0.005355415463406059,-0.0031647795452557845,-0.0022514326697249676
1.7685707731594742,-0.0051425145968834775,-0.003038134677363462,-0.00216117576267906
1.7929022662048295,-0.004938151651848431,-0.002916572663792947,-0.0020745424617501264
1.8175685050024057,-0.004741973163822039,-0.002799887186105344,-0.0019913864492567476
1.8425740948889329,-0.004553641557475348,-0.002687880572600568,-0.001911567414880147
1.8679237045600523,-0.004372834307557093,-0.0025803634075936555,-0.001834950798557184
1.8936220669419916,-0.004199243155171929,-0.0024771541611109844,-0.001761407545404034
1.9196739800752278,-0.004032573374861518,-0.002378078837618876,-0.0016908138720303743
1.9460843080103138,-0.0038725430884656298,-0.002282970642627398,-0.0016230510436040686
1.9728579817160252,-0.003718882622046428,-0.0021916696660708307,-0.0015580051610844872
2.,-0.0035713339025242527,-0.0021040225814139557,-0.001495566958140536
