0,0,0,0,0,0,0,0,0,0,0
10,0.09068635331945768,0.07797099718533107,0.06983746720252403,0.06387777399305676,0.0591967601327684,0.05535931234553537,0.05212031431513218,0.04932784254080485,0.046881161709909594,0.04471002446695227
20,0.12492689794522834,0.11193886195250219,0.10353678897142667,0.09731259227348171,0.09237102024460367,0.08827686844805777,0.08478493231168756,0.08174320286502557,0.07905086199943323,0.07663758213008993
30,0.14512230166128992,0.1320826493048459,0.1236291912056295,0.11735383911703696,0.1123613399202327,0.10821648768688163,0.10467407636627346,0.10158209552226438,0.09883972559328438,0.0963766375541816
40,0.15947910761005146,0.14642130495042557,0.13794973580109346,0.13165631179377588,0.12664577968817473,0.12248293343521671,0.11892256686374605,0.11581266941789413,0.11305242141666412,0.11057149371599806
50,0.17062364152578616,0.15755742294618935,0.1490774486385166,0.14277563021460038,0.1377567144148058,0.13358549517050325,0.13001676629122425,0.1268985172016194,0.1241299282013852,0.12164067012721774
60,0.17973284889287397,0.166662054736479,0.158177508723427,0.15187112246103693,0.14684764268496392,0.14267186332207624,0.13909857817708265,0.13597577667025415,0.1332026390965023,0.1307088362880698
70,0.18743623941713913,0.17436268498157423,0.16587538035036975,0.15956623712953955,0.15454000205315932,0.15036146904677175,0.14678543191386276,0.14365988007292005,0.1408839938177735,0.13838744397927094
80,0.19411011946129306,0.18103477295420217,0.1725456770582321,0.16623474337842767,0.1612067186490906,0.15702639679458896,0.15344857161809866,0.15032123253784208,0.14754355984689269,0.14504522437555814
90,0.19999742712756388,0.1869208517346535,0.17843052738193457,0.17211836567524996,0.16708911334747079,0.1629075643235586,0.15932851240634793,0.15619994701359943,0.15342104843826976,0.15092148751057266
100,0.20526413375250435,0.19218667922133276,0.1836954759757175,0.17738243562119466,0.17235230489106465,0.1681698777101147,0.16458994788077064,0.1614605048207942,0.15868072882319276,0.15618029071811215
110,0.21002866667640097,0.19695056161558702,0.1884587079893442,0.18214501740233083,0.17711423658818878,0.17293115947121684,0.16935057985456725,0.16622048715525362,0.1634400616666131,0.1609389742184753
120,0.21437849312537216,0.20129989324581496,0.19280754489491816,0.1864933596770614,0.181462084326399,0.17727851276675255,0.1736974388012829,0.17056685184710185,0.16778593219747862,0.16528435068237252
130,0.2183800507338062,0.20530106574621218,0.19680833234913353,0.19049376214726976,0.18546210187427886,0.18127814545444068,0.17769668669007893,0.17456571499922335,0.17178441067526223,0.1692824445466261
140,0.2220849908860558,0.2090057003130765,0.2005126613732836,0.19419778566931836,0.18916581993773163,0.18498155810043324,0.1813997939610733,0.1782685169371483,0.17548690732203234,0.17298463594440536
150,0.22553426459681833,0.2124547274841315,0.2039614420333809,0.19764631984902492,0.19261410766586132,0.18842959940588885,0.18484758887442646,0.18171606548705982,0.17893420953735983,0.17643169185575333
160,0.22876088794388627,0.21568114905040608,0.20718766184026727,0.20087233791695241,0.1958399240157787,0.1916552140600196,0.18807300185242148,0.18494127681033812,0.18215921922811235,0.17965649993375088
170,0.23179186815367833,0.2187119620252263,0.21021830759529936,0.2039028164681156,0.1988702353778118,0.19468535824815802,0.1911029788825129,0.18797108669849366,0.1851888619877613,0.18268597558185462
180,0.23464957860348729,0.22156953232752408,0.2130757377614371,0.20676010650958807,0.20172738530615641,0.19754236807522824,0.19395984861928284,0.19082781635617607,0.18804545157843827,0.18554242511646316
