0,0.25000000000006956
1,0.306852819440115
2,0.3404574951156641
3,0.36436506040462646
4,0.38292954726294204
5,0.39810619535369557
6,0.4109419189805502
7,0.42206292549534885
8,0.4318736418653846
9,0.4406504372633814
10,0.44859054801842524
11,0.45583966671703513
12,0.46250846817050234
13,0.4686830021820848
14,0.4744314960507836
15,0.4798089595421212
16,0.48486039252172
17,0.48962307499004964
18,0.4941282378034278
19,0.498402304128831
20,0.5024678285669021
21,0.5063442169296952
22,0.5100482864703129
23,0.5135947068847599
24,0.5169963508148309
25,0.5202645760218729
26,0.5234094540392107
27,0.5264399574274041
28,0.5293641140427401
29,0.5321891351268278
30,0.5349215224850923
31,0.5375671583824442
32,0.5401313823992192
33,0.5426190553528916
34,0.5450346158613684
35,0.547382126727219
36,0.5496653175214306
37,0.5518876187949596
38,0.5540521938819438
39,0.5561619662039448
40,0.5582196421649617
41,0.5602277324311823
42,0.562188571144361
43,0.5641043304931372
44,0.5659770370499851
45,0.5678085830101433
46,0.5696007392834872
47,0.5713551639734457
48,0.5730734136498843
49,0.5747569496549355
50,0.5764071468923551
51,0.5780253005990137
52,0.5796126307104714
53,0.5811702910383852
54,0.5826993678541232
55,0.5842008943630692
56,0.5856758436226907
57,0.5871251410765883
58,0.5885496624784233
59,0.5899502432051424
60,0.5913276723003946
61,0.5926827033593629
62,0.5940160544511551
63,0.595328405596471
64,0.5966204120389496
65,0.597892691497691
66,0.599145838059485
67,0.6003804189385846
68,0.6015969781825939
69,0.6027960303860406
70,0.6039780751258755
71,0.6051435882691294
72,0.6062930250773206
73,0.6074268220302959
74,0.6085453992709517
75,0.6096491620798284
76,0.6107384970334048
77,0.6118137744488195
78,0.6128753541270271
79,0.613923580191719
80,0.6149587851638595
81,0.615981286469226
82,0.6169913976918906
83,0.6179894064553082
84,0.6189756067469716
85,0.6199502729965994
86,0.6209136706311256
87,0.6218660576269031
88,0.6228076836559922
89,0.6237387885339558
90,0.6246596022198597
91,0.6255703559921433
92,0.6264712635893375
93,0.6273625313770026
94,0.6282443712310244
95,0.6291169780306518
96,0.6299805378075689
97,0.6308352464499573
98,0.6316812709749986
99,0.6325187999755144
100,0.6333479921643932
101,0.6341690076515079
102,0.6349820266477764
103,0.6357871764339507
104,0.6365846313225726
105,0.6373745282180607
106,0.6381570007652044
107,0.6389321984412769
108,0.6397002463539441
109,0.6404612927387158
110,0.6412154384888709
111,0.6419628293563922
112,0.6427035698046286
113,0.6434377875799934
114,0.6441655914920071
115,0.6448871005947391
116,0.6456024055369198
117,0.6463116249069571
118,0.6470148696874578
119,0.6477122159364322
120,0.6484037831736107
121,0.649089657391111
122,0.6497699359121422
123,0.6504446960364778
124,0.6511140453318754
125,0.6517780559758345
126,0.6524368214110533
127,0.6530904189373056
128,0.6537389227499564
129,0.6543824303274353
130,0.6550210015848279
131,0.6556547116488218
132,0.6562836542725563
133,0.6569078735386331
134,0.657527447057267
135,0.6581424688920379
136,0.6587529604633648
137,0.6593590170765916
138,0.6599607119957606
139,0.6605580868199468
140,0.6611512067417303
141,0.661740133849283
142,0.6623249237115184
143,0.6629056616996725
144,0.6634823509181539
145,0.6640550860514243
146,0.6646239270145694
147,0.665188891813159
148,0.6657500639557838
149,0.6663074903190136
150,0.6668611923232675
151,0.6674112419908245
152,0.6679576986158887
153,0.668500588585933
154,0.6690399615714947
155,0.6695758650700251
156,0.6701083512355883
157,0.6706374535957972
158,0.6711632143706083
159,0.6716856757799784
160,0.672204902395606
161,0.6727208873877922
162,0.6732337170590956
163,0.6737433901677529
164,0.6742499793569247
165,0.6747535231212775
166,0.6752540127684672
167,0.675751518458128
168,0.6762460762013991
169,0.6767377400149901
170,0.6772264968603849
171,0.6777123846113682
172,0.678195492674907
173,0.6786758036663134
174,0.6791533554593722
175,0.6796281735102335
176,0.6801003372917572
177,0.680569810171922
178,0.6810366803159316
179,0.6815009166797001
180,0.6819626148790121
181,0.6824217463533083
182,0.682878345871965
183,0.6833324984957774
184,0.6837841793894768
185,0.6842334177345037
186,0.6846802302946646
187,0.6851246741910775
188,0.6855667779843012
189,0.6860065187017123
190,0.6864439559479554
191,0.6868791207671165
192,0.6873120442032814
193,0.6877427051464716
194,0.6881711333990097
195,0.6885974047084649
196,0.6890214656790097
197,0.6894434504210949
198,0.6898632273077965
199,0.6902809714277585
200,0.6906965834399064
201,0.6911101751029491
202,0.6915216594934464
203,0.6919311868647734
204,0.6923386541505654
205,0.6927441942195097
206,0.6931477412581444
207,0.6935493399699528
208,0.6939490462342898
209,0.6943467656771342
210,0.6947427292664845
211,0.6951367110013962
212,0.695528828849395
213,0.6959191784262657
214,0.696307665357987
215,0.6966944001615047
216,0.6970792897045612
