tz,-2, -1, 0, 1, 2
1.01,Indeterminate,-0.057614352189888085,0.05761435218992297
1.2683065862958478,Indeterminate,-0.027904062100024607,0.02790406210002461
1.5926748483578486,Indeterminate,-0.014044487115666457,0.014044487115667723
2.,Indeterminate,-0.007142667805048505,0.007142667805047902
